Document_ID,True_Label,True_Category,Cluster
3111,3,talk.religion.misc,3
3112,2,sci.space,1
3113,0,alt.atheism,3
3114,2,sci.space,3
3115,3,talk.religion.misc,3
3116,1,comp.graphics,2
3117,3,talk.religion.misc,3
3118,1,comp.graphics,3
3119,1,comp.graphics,2
3120,1,comp.graphics,2
3121,1,comp.graphics,2
3122,3,talk.religion.misc,3
3123,3,talk.religion.misc,3
3124,1,comp.graphics,2
3125,0,alt.atheism,0
3126,2,sci.space,2
3127,2,sci.space,1
3128,1,comp.graphics,2
3129,0,alt.atheism,3
3130,0,alt.atheism,3
3131,3,talk.religion.misc,0
3132,1,comp.graphics,2
3133,2,sci.space,1
3134,2,sci.space,1
3135,3,talk.religion.misc,3
3136,2,sci.space,3
3137,2,sci.space,1
3138,3,talk.religion.misc,0
3139,3,talk.religion.misc,0
3140,2,sci.space,1
3141,1,comp.graphics,2
3142,0,alt.atheism,3
3143,0,alt.atheism,3
3144,2,sci.space,1
3145,0,alt.atheism,0
3146,0,alt.atheism,2
3147,0,alt.atheism,3
3148,2,sci.space,1
3149,1,comp.graphics,2
3150,0,alt.atheism,0
3151,3,talk.religion.misc,3
3152,1,comp.graphics,3
3153,3,talk.religion.misc,3
3154,0,alt.atheism,0
3155,0,alt.atheism,3
3156,1,comp.graphics,2
3157,3,talk.religion.misc,3
3158,0,alt.atheism,3
3159,2,sci.space,1
3160,1,comp.graphics,2
3161,1,comp.graphics,2
3162,2,sci.space,1
3163,1,comp.graphics,2
3164,1,comp.graphics,2
3165,1,comp.graphics,3
3166,2,sci.space,3
3167,3,talk.religion.misc,0
3168,3,talk.religion.misc,3
3169,2,sci.space,1
3170,0,alt.atheism,3
3171,2,sci.space,1
3172,0,alt.atheism,3
3173,1,comp.graphics,2
3174,2,sci.space,2
3175,3,talk.religion.misc,3
3176,2,sci.space,1
3177,0,alt.atheism,3
3178,2,sci.space,1
3179,0,alt.atheism,3
3180,2,sci.space,1
3181,1,comp.graphics,2
3182,2,sci.space,1
3183,1,comp.graphics,2
3184,1,comp.graphics,3
3185,2,sci.space,1
3186,3,talk.religion.misc,3
3187,3,talk.religion.misc,0
3188,0,alt.atheism,3
3189,2,sci.space,1
3190,2,sci.space,1
3191,3,talk.religion.misc,3
3192,1,comp.graphics,2
3193,0,alt.atheism,3
3194,3,talk.religion.misc,3
3195,1,comp.graphics,2
3196,2,sci.space,1
3197,1,comp.graphics,2
3198,0,alt.atheism,3
3199,2,sci.space,1
3200,0,alt.atheism,0
3201,1,comp.graphics,2
3202,1,comp.graphics,2
3203,1,comp.graphics,3
3204,2,sci.space,1
3205,2,sci.space,1
3206,1,comp.graphics,2
3207,1,comp.graphics,2
3208,0,alt.atheism,3
3209,2,sci.space,1
3210,0,alt.atheism,3
3211,1,comp.graphics,2
3212,1,comp.graphics,2
3213,0,alt.atheism,3
3214,2,sci.space,3
3215,3,talk.religion.misc,3
3216,2,sci.space,2
3217,1,comp.graphics,2
3218,0,alt.atheism,0
3219,1,comp.graphics,2
3220,0,alt.atheism,3
3221,0,alt.atheism,3
3222,0,alt.atheism,3
3223,3,talk.religion.misc,0
3224,3,talk.religion.misc,3
3225,0,alt.atheism,3
3226,2,sci.space,3
3227,1,comp.graphics,2
3228,1,comp.graphics,2
3229,0,alt.atheism,3
3230,2,sci.space,3
3231,2,sci.space,1
3232,1,comp.graphics,2
3233,3,talk.religion.misc,3
3234,3,talk.religion.misc,3
3235,3,talk.religion.misc,3
3236,2,sci.space,3
3237,1,comp.graphics,2
3238,0,alt.atheism,3
3239,1,comp.graphics,2
3240,2,sci.space,1
3241,2,sci.space,3
3242,2,sci.space,1
3243,3,talk.religion.misc,3
3244,0,alt.atheism,3
3245,1,comp.graphics,3
3246,0,alt.atheism,3
3247,1,comp.graphics,2
3248,1,comp.graphics,3
3249,2,sci.space,3
3250,2,sci.space,1
3251,1,comp.graphics,3
3252,2,sci.space,1
3253,0,alt.atheism,0
3254,2,sci.space,1
3255,2,sci.space,2
3256,1,comp.graphics,2
3257,1,comp.graphics,2
3258,0,alt.atheism,0
3259,2,sci.space,3
3260,0,alt.atheism,3
3261,0,alt.atheism,0
3262,1,comp.graphics,2
3263,2,sci.space,1
3264,2,sci.space,1
3265,1,comp.graphics,2
3266,1,comp.graphics,2
3267,2,sci.space,1
3268,3,talk.religion.misc,3
3269,2,sci.space,1
3270,1,comp.graphics,2
3271,1,comp.graphics,2
3272,1,comp.graphics,3
3273,1,comp.graphics,2
3274,3,talk.religion.misc,3
3275,2,sci.space,1
3276,1,comp.graphics,2
3277,1,comp.graphics,2
3278,2,sci.space,1
3279,3,talk.religion.misc,3
3280,0,alt.atheism,3
3281,1,comp.graphics,2
3282,0,alt.atheism,0
3283,2,sci.space,1
3284,3,talk.religion.misc,3
3285,1,comp.graphics,2
3286,3,talk.religion.misc,0
3287,2,sci.space,2
3288,2,sci.space,3
3289,2,sci.space,1
3290,3,talk.religion.misc,3
3291,2,sci.space,3
3292,3,talk.religion.misc,3
3293,0,alt.atheism,3
3294,0,alt.atheism,3
3295,0,alt.atheism,3
3296,2,sci.space,1
3297,2,sci.space,1
3298,2,sci.space,2
3299,3,talk.religion.misc,3
3300,2,sci.space,3
3301,2,sci.space,1
3302,2,sci.space,1
3303,1,comp.graphics,3
3304,0,alt.atheism,3
3305,2,sci.space,2
3306,2,sci.space,1
3307,2,sci.space,3
3308,1,comp.graphics,2
3309,0,alt.atheism,3
3310,0,alt.atheism,3
3311,0,alt.atheism,3
3312,2,sci.space,3
3313,3,talk.religion.misc,0
3314,1,comp.graphics,2
3315,0,alt.atheism,3
3316,0,alt.atheism,3
3317,3,talk.religion.misc,3
3318,3,talk.religion.misc,3
3319,2,sci.space,3
3320,0,alt.atheism,3
3321,0,alt.atheism,1
3322,1,comp.graphics,2
3323,3,talk.religion.misc,3
3324,2,sci.space,1
3325,0,alt.atheism,3
3326,3,talk.religion.misc,3
3327,2,sci.space,3
3328,3,talk.religion.misc,3
3329,0,alt.atheism,3
3330,0,alt.atheism,3
3331,3,talk.religion.misc,3
3332,2,sci.space,2
3333,2,sci.space,3
3334,1,comp.graphics,2
3335,2,sci.space,1
3336,3,talk.religion.misc,0
3337,2,sci.space,1
3338,2,sci.space,2
3339,0,alt.atheism,0
3340,3,talk.religion.misc,3
3341,3,talk.religion.misc,3
3342,3,talk.religion.misc,3
3343,3,talk.religion.misc,3
3344,0,alt.atheism,3
3345,1,comp.graphics,2
3346,1,comp.graphics,2
3347,3,talk.religion.misc,3
3348,0,alt.atheism,3
3349,0,alt.atheism,3
3350,2,sci.space,1
3351,1,comp.graphics,3
3352,2,sci.space,1
3353,0,alt.atheism,3
3354,0,alt.atheism,3
3355,0,alt.atheism,0
3356,3,talk.religion.misc,3
3357,1,comp.graphics,2
3358,0,alt.atheism,3
3359,0,alt.atheism,3
3360,1,comp.graphics,3
3361,2,sci.space,3
3362,2,sci.space,3
3363,0,alt.atheism,0
3364,1,comp.graphics,2
3365,1,comp.graphics,2
3366,2,sci.space,2
3367,0,alt.atheism,3
3368,2,sci.space,1
3369,3,talk.religion.misc,3
3370,2,sci.space,1
3371,3,talk.religion.misc,3
3372,3,talk.religion.misc,3
3373,2,sci.space,3
3374,0,alt.atheism,3
3375,1,comp.graphics,2
3376,0,alt.atheism,3
3377,0,alt.atheism,3
3378,2,sci.space,1
3379,3,talk.religion.misc,0
3380,0,alt.atheism,3
3381,1,comp.graphics,2
3382,1,comp.graphics,2
3383,2,sci.space,2
3384,2,sci.space,3
3385,1,comp.graphics,2
3386,1,comp.graphics,2
